mag_x,mag_y,mag_z
10.05,17.7,-1.2
12,14.25,-4.5
17.4,12.9,-7.5
24.3,12.15,-10.05
31.8,8.7,-11.85
37.5,1.2,-15
40.65,-5.25,-15.6
43.2,-9.45,-16.65
46.05,-16.5,-16.8
48.45,-20.55,-14.4
51,-21.3,-13.8
54,-20.55,-11.55
59.7,-17.25,-8.85
62.25,-12.75,-5.25
64.8,-7.2,-3.15
65.4,0,0.6
65.25,9.6,3.45
60.15,18.9,8.85
53.25,26.25,13.8
45.3,33,18.6
33.6,35.85,23.55
21.45,36.15,27.15
11.1,33.15,30.75
0.6,27,35.85
-7.5,17.7,38.55
-15.9,4.95,41.7
-19.05,-10.5,42.3
-16.95,-27.75,40.65
-10.05,-44.85,41.1
3.45,-58.2,41.1
20.1,-65.1,39.75
39.75,-64.35,36.45
55.8,-59.55,32.55
69.75,-45.9,25.2
75.3,-30.75,18.3
76.8,-16.2,12.45
73.5,-6.3,8.1
69.6,2.25,3.6
63,2.85,-1.5
57.9,2.4,-6.3
51.45,3,-11.25
45.9,-1.8,-13.8
40.05,-5.1,-15.75
37.5,-10.5,-17.25
39,-14.25,-17.25
41.1,-14.85,-16.2
41.55,-15.75,-16.5
42.45,-18.3,-16.65
43.8,-22.65,-15.75
40.05,-29.55,-15
30.45,-37.5,-13.5
16.2,-38.85,-11.25
3.3,-27.75,-9.3
-2.1,-10.95,-6.9
6.15,7.95,-4.95
21.15,18,-5.25
36.6,21,-2.1
51,18.6,-1.05
61.95,10.5,1.5
67.35,-1.5,1.35
72,-12.3,3.75
71.7,-24,6.15
69.75,-35.7,8.85
64.5,-43.65,8.4
57.3,-49.2,6.45
49.2,-52.65,4.35
44.25,-53.25,1.5
41.4,-52.65,-1.05
37.35,-51.45,-3.15
35.1,-51.45,-3.15
27.45,-51.75,-3.75
17.85,-48.6,-3.75
5.7,-42.15,-3.75
-4.35,-28.65,-2.1
-5.55,-10.2,-2.85
-1.65,7.35,-1.2
12.3,20.4,-0.9
34.95,24.9,0.9
58.2,16.95,2.7
71.55,-7.35,4.05
62.85,-40.8,4.65
32.7,-59.4,6.6
0,-49.2,10.5
-14.85,-21.45,10.65
-10.05,7.35,12.15
8.7,26.85,12.75
34.2,33.75,15.75
58.65,25.65,17.55
74.4,7.2,18.15
79.5,-17.1,19.2
72.9,-40.05,20.7
62.7,-52.05,22.2
48.6,-60.9,20.85
36.6,-64.05,19.95
28.2,-64.35,17.85
25.65,-63.6,15
27.15,-61.65,12.15
30.3,-59.85,7.5
36.45,-55.5,1.95
43.95,-48.9,-3.15
49.95,-39.6,-7.2
51.15,-30.3,-10.35
48.3,-19.65,-15
40.8,-13.8,-16.5
33.75,-15.75,-18.3
24.6,-15.75,-18.3
19.5,-19.05,-16.2
13.2,-20.1,-14.85
10.05,-21.9,-13.2
5.7,-23.4,-12.15
1.05,-19.05,-9
-2.4,-10.8,-5.85
-1.8,1.8,-2.85
5.55,15.9,-0.3
18.45,25.5,3.9
33.45,29.85,7.05
48.3,28.8,9.6
60.9,21.45,13.5
72.45,12.6,19.2
77.7,1.05,22.8
80.7,-11.7,27.15
80.25,-24.45,28.2
76.2,-35.1,30.45
73.5,-41.7,36.45
69.75,-45.6,39.3
69,-47.55,39.3
68.1,-48.45,38.85
68.85,-47.25,35.85
69.15,-47.7,31.2
71.1,-44.55,28.2
73.5,-39.45,24.45
77.1,-30.3,20.1
77.1,-19.95,16.05
76.05,-10.8,9.9
71.4,-5.7,4.35
66.6,-3.75,-0.6
59.85,0,-6.9
50.7,4.2,-10.05
40.35,7.2,-12.6
36.9,7.5,-13.8
33,7.8,-12.75
28.2,9.6,-12.15
22.5,7.2,-11.55
20.85,7.05,-12.15
19.05,6.6,-11.7
20.55,8.55,-11.7
23.1,10.8,-10.95
46.05,4.65,-10.95
53.1,-1.2,-10.35
57.3,-9.9,-9.75
56.7,-23.4,-9.6
50.4,-36.45,-7.8
37.35,-47.25,-6.45
22.35,-52.5,-2.7
6.9,-48,0.3
-4.5,-37.2,2.7
-9.75,-24.6,3.45
13.05,29.85,16.5
25.35,34.95,18.3
36.15,34.35,16.65
46.8,31.8,16.8
55.05,27.75,17.4
62.7,20.7,15
68.55,14.25,13.95
72.45,4.2,10.8
72.9,-7.2,6.45
72.45,-18.3,3.9
48.3,-37.2,-8.85
43.8,-39.15,-10.65
41.55,-37.95,-11.7
39.3,-36.75,-12.15
36.15,-36.6,-13.05
33.75,-35.25,-13.95
29.85,-35.1,-14.1
26.1,-34.05,-15
22.65,-35.7,-13.2
22.5,-38.55,-11.85
29.7,-51.75,-2.25
33.75,-53.55,-1.5
36.6,-51.9,-1.8
36,-54.3,0.15
35.55,-56.1,3.6
30.9,-58.5,4.05
23.7,-57.6,5.4
13.95,-56.4,6.45
3.3,-51.9,9
-5.85,-44.25,10.8
-16.05,1.65,24.15
-13.65,8.4,25.65
-8.1,17.55,30.15
1.95,26.85,35.4
13.95,34.35,37.05
27.9,36.75,41.1
42.15,35.4,38.1
57.15,31.05,36.45
68.55,19.2,28.05
76.95,5.7,23.55
79.95,-6.75,21.3
77.55,-16.95,18.3
77.1,-21.45,14.25
75.9,-17.55,10.05
72.3,-14.7,4.05
67.35,-12.6,-1.8
63.45,-10.5,-5.25
56.4,-15,-10.65
48.75,-20.55,-14.85
38.25,-18.9,-17.85
31.65,-16.5,-19.05
29.25,-14.1,-18.15
29.7,-12,-19.05
34.5,-11.25,-17.55
38.25,-14.7,-17.55
36,-19.95,-17.55
31.35,-25.5,-17.4
19.5,-28.95,-15.9
6.15,-24.45,-11.55
0.9,-13.8,-9.15
2.4,-1.2,-7.05
5.7,12,-3.45
11.1,21,2.1
18.6,26.85,5.85
25.5,30.15,8.7
35.25,31.5,12.75
47.85,31.05,17.85
63.75,23.1,23.7
77.1,5.4,26.25
81,-17.1,27.9
74.55,-38.7,30.3
63.6,-53.4,29.7
51.6,-61.2,29.1
44.25,-63.9,27
41.1,-64.5,25.65
42,-63.9,21.15
45.45,-60.6,14.85
47.55,-56.7,8.1
47.85,-52.5,3
49.35,-49.8,0.15
49.2,-45.45,-3.15
44.4,-45.75,-5.7
37.65,-45.75,-7.5
27.45,-44.85,-8.85
16.05,-44.4,-6.6
5.25,-40.2,-5.25
-3.45,-26.85,-4.5
-5.7,-10.8,-2.25
0.45,9.3,-2.7
16.95,20.1,-2.4
34.8,21,-2.85
51.6,14.7,-3.45
62.7,-3.9,-4.05
61.65,-30.3,-3.75
41.7,-49.2,-3.6
14.7,-53.1,1.35
-8.7,-34.5,4.5
-12,-2.85,8.1
7.35,25.5,11.25
42.45,31.2,13.8
72.3,10.5,15
78.45,-25.2,20.25
62.85,-52.2,25.05
40.5,-64.65,26.25
19.35,-64.65,22.95
6.9,-59.1,19.95
2.7,-54.75,14.25
4.05,-53.4,10.8
7.5,-53.55,5.85
17.1,-52.8,0.9
28.65,-49.05,-6.3
39.9,-40.35,-10.5
43.8,-27.6,-14.25
42.9,-15.15,-17.4
34.95,-9.3,-18.6
23.4,-9.3,-17.55
11.1,-11.7,-14.1
3.75,-16.95,-10.65
1.05,-18.6,-9
0.3,-16.8,-7.95
0.3,-12.9,-8.7
1.2,-9.3,-9.6
2.1,-5.7,-8.25
1.35,-1.5,-6.9
0.15,1.65,-4.8
2.55,9.9,-1.8
7.5,19.65,2.25
14.7,26.25,5.7
19.5,30.15,11.55
27,33.6,13.8
40.35,33.9,17.4
51,30.9,19.2
60.9,26.55,22.65
70.05,16.95,25.5
78.45,2.25,26.4
81,-15.9,27.6
75.9,-37.8,29.7
62.85,-53.85,34.8
44.85,-62.4,39
27,-64.5,43.2
-16.2,-31.65,40.2
-16.8,-27.3,39.3
-18,-26.7,36.6
-18.6,-27.3,35.4
-17.1,-32.25,31.35
-13.65,-38.55,26.85
-9.15,-46.5,19.5
-0.3,-52.65,14.1
10.5,-56.7,9.15
23.85,-55.95,1.5
28.05,-38.85,-12.6
23.25,-37.05,-13.05
17.7,-36.6,-12.3
14.4,-36.15,-11.25
12.75,-31.05,-12.75
13.05,-26.85,-14.25
12.3,-18.45,-15
12,-12.3,-14.7
10.8,-2.4,-13.2
14.85,2.1,-12.75
51.15,-19.2,-13.5
44.4,-31.65,-13.05
31.65,-37.95,-13.5
15.6,-34.5,-12.75
6.6,-21.75,-11.85
6.9,-5.7,-13.35
14.7,6,-11.85
30.9,12.75,-9.6
47.4,10.2,-8.25
60.45,-0.45,-5.85
51.75,-47.25,-0.6
48.45,-52.65,3.6
48.3,-54.75,6.6
51.9,-55.2,8.4
55.05,-53.4,9.75
60.3,-48.9,10.8
64.95,-41.4,7.05
67.65,-33.6,4.95
68.85,-25.5,0.6
67.2,-17.7,-2.25
51.45,-17.55,-14.85
43.5,-23.1,-15.3
34.05,-29.7,-15.9
21,-29.4,-16.65
9.3,-29.55,-10.35
3.6,-34.65,-7.95
-2.7,-39.15,2.25
1.2,-46.65,5.55
9.9,-54.15,5.7
18,-58.05,7.5
27.75,-60.3,7.95
40.65,-57.3,4.65
52.35,-50.55,4.5
54.3,-51.9,9.3
48,-58.05,10.5
32.4,-61.65,12.75
8.7,-59.4,16.8
-13.95,-38.85,23.25
-19.35,-8.1,25.5
-6.45,19.65,25.95
16.35,34.5,25.95
35.55,36.6,26.1
51.6,33,27.75
64.5,24.15,31.65
73.5,14.7,37.5
78.6,1.2,40.8
81.45,-14.1,39.45
77.25,-29.4,42.45
72.75,-37.95,46.2
69.3,-45.9,43.35
65.1,-51.45,38.1
68.1,-49.65,29.7
73.2,-37.35,18.75
76.2,-18.3,10.5
71.25,-1.65,5.25
62.55,7.2,0
55.8,8.7,-5.7
47.1,2.4,-11.7
35.25,-2.85,-16.5
27.3,-13.35,-18.45
28.5,-17.85,-18.15
34.5,-12,-17.85
30.6,-5.7,-17.4
25.05,-5.25,-16.95
20.55,-10.8,-16.8
15.6,-19.2,-15.75
18.45,-26.7,-15.9
24.15,-32.55,-13.5
32.1,-37.35,-14.1
39.9,-38.1,-11.55
54.9,-28.8,-9.6
59.55,-18.6,-7.95
63,-7.8,-5.55
61.35,3.3,-3.9
57.9,12.3,-1.5
54,17.85,1.8
51.75,23.55,5.4
50.7,26.7,10.8
51.45,29.7,15.15
56.1,28.35,18.6
72.45,-42,34.05
56.7,-58.95,36.45
35.55,-64.8,36.6
13.65,-63.3,34.5
-4.2,-53.55,33.6
-14.25,-37.5,26.7
-17.7,-21.75,19.5
-16.2,-6.75,14.4
-10.35,3,9.75
-5.55,8.7,6.9
0.9,-3.6,-7.05
1.35,-6.75,-9
2.55,-6.45,-10.05
4.95,-3.6,-9.9
7.5,2.85,-9.15
13.2,10.65,-8.25
16.2,15.15,-5.7
29.85,21,-3.6
37.2,19.2,-4.5
41.25,18.45,-5.85
65.7,-6.6,-2.25
67.5,-12,-0.9
67.95,-15,-0.9
68.1,-18.3,0.3
69.9,-21.75,2.4
72.45,-23.25,6.9
74.1,-26.1,10.65
74.1,-27.3,11.4
75.3,-24.15,10.65
76.8,-18.9,13.2
75.15,7.2,22.5
72.9,12.9,23.55
69,19.2,22.2
63.3,24.45,23.85
57,28.95,26.4
49.8,34.05,28.5
43.5,35.25,30.6
39.9,37.35,33.75
36,37.2,34.65
34.8,37.05,33.3
61.35,24.45,17.7
67.65,14.85,14.4
68.25,10.5,9.6
63.3,11.4,2.4
51.9,14.25,-3.45
44.4,13.65,-7.95
35.7,12.75,-10.65
21.75,7.2,-11.85
11.1,-3.75,-12.6
0.15,-12.75,-7.35
-0.3,-24.45,-7.2
9.3,-36,-9.6
21.15,-38.7,-11.7
35.7,-41.4,-10.65
50.1,-34.95,-9.9
54,-24.75,-11.25
54.6,-18.9,-10.65
58.5,-14.1,-9
57.75,-7.5,-9.3
57.75,-5.7,-8.25
59.7,-0.9,-5.85
61.65,1.65,-3.75
62.7,6.3,-0.45
66.15,7.5,3.6
68.85,6,5.7
69.75,4.35,7.8
70.8,1.65,7.05
72.45,-3.75,5.4
73.5,-10.05,6.3
75.6,-15.45,9.9
77.85,-15.75,14.25
77.7,-15.6,15.9
76.65,-17.1,13.35
73.5,-21.15,7.8
70.8,-24.9,3.75
64.05,-25.95,-2.1
57.45,-25.35,-9.15
49.05,-20.7,-13.95
40.5,-20.4,-17.25
34.95,-21.15,-18.6
26.55,-26.25,-16.95
16.8,-27.6,-15.3
5.85,-27,-10.8
-1.8,-28.2,-4.65
-8.7,-28.35,2.25
-12.45,-27.45,9
-14.55,-26.55,12.45
-14.85,-23.85,11.7
-13.95,-21,9
-13.05,-18.9,7.8
-13.2,-15.9,7.5
-13.05,-12,8.85
-11.85,-5.7,6.45
-8.25,2.1,4.5
-3.75,8.55,3.75
1.2,15.45,4.05
7.5,20.7,4.05
15.45,25.2,3.6
25.5,27,3.6
35.25,26.85,3.45
44.25,24.9,2.7
52.35,20.4,1.95
56.55,14.85,0.3
57,10.95,-2.1
58.5,11.4,-0.6
59.7,10.5,-0.15
65.1,3,0.3
71.1,-12.15,2.1
64.95,-38.25,3.45
43.05,-54.75,3
19.95,-53.1,-0.6
6.6,-43.05,-4.65
6,-33.75,-8.1
10.5,-29.85,-12.15
13.8,-28.35,-14.25
12.75,-29.55,-12.45
12.45,-29.7,-13.05
9,-24.9,-13.2
10.05,-18,-13.95
10.8,-9.3,-13.95
13.05,0.15,-13.5
19.05,6.6,-12.15
26.1,12.75,-10.65
31.05,13.35,-9.75
34.5,13.8,-9.15
41.1,13.35,-8.25
48.75,10.95,-7.95
52.65,5.4,-7.8
54.9,0.9,-9.9
56.4,0.15,-8.4
58.65,-3.15,-8.1
57.45,-7.8,-9.6
54.15,-9.6,-11.7
51.6,-10.5,-12.75
49.05,-7.8,-13.95
46.2,-7.2,-14.4
43.95,-4.5,-15.6
41.25,-2.4,-15.3
39.15,-1.5,-16.2
36,-0.9,-16.5
30.6,-0.3,-16.2
28.65,-1.2,-17.25
28.2,-1.65,-16.05
26.25,-3,-17.4
24.3,-3.75,-16.65
23.7,-3,-15.15
22.35,-0.15,-15.3
23.85,2.4,-15
29.85,6.45,-13.35
38.85,7.5,-11.85
66.9,-24,-0.3
67.2,-30.3,2.25
65.7,-36.75,3.75
61.05,-46.2,6.15
53.55,-53.4,9
46.05,-58.5,11.4
37.5,-62.4,14.25
27.9,-62.7,16.05
19.8,-63.15,17.25
12.9,-61.8,18.45
10.35,-61.8,23.25
12.9,-62.55,21.75
16.35,-63.15,21.9
19.35,-64.35,20.4
24,-64.5,19.5
27.9,-65.1,17.85
34.05,-63,15.9
40.5,-61.95,15
47.7,-59.55,14.1
55.05,-54.9,12.3
69,-17.25,0.15
68.25,-8.1,-0.15
64.35,0.3,-2.85
58.65,7.35,-2.7
49.2,15.6,-3.9
38.4,20.1,-3.6
30.6,19.8,-5.7
22.95,18.3,-5.4
15.45,14.1,-7.95
11.4,7.5,-9
8.7,-26.1,-13.5
13.5,-28.35,-14.25
19.05,-28.35,-15.3
23.4,-27.6,-15.75
27.15,-27.6,-17.55
30.9,-24.9,-17.55
34.95,-22.65,-17.55
39.6,-19.35,-17.4
41.55,-16.2,-17.25
43.5,-16.5,-16.05
47.1,-21.9,-15.3
47.85,-27.6,-13.95
44.25,-35.25,-12.45
35.1,-42.3,-11.25
25.35,-42.9,-9.9
13.65,-39.6,-8.7
5.25,-34.05,-8.1
0.6,-27,-7.2
0,-21.3,-7.95
0.45,-18,-8.4
-0.15,-14.25,-8.1
1.2,-10.05,-9.15
3.75,-6.3,-10.95
9.6,-2.55,-12.6
12.45,-3.3,-13.8
15.45,-3,-14.4
17.85,-4.65,-16.05
17.7,-8.4,-16.65
19.05,-10.05,-16.8
21.6,-9.3,-17.85
23.4,-9.6,-17.55
24.75,-6.45,-16.95
24.9,-4.35,-16.8
25.8,-1.5,-16.2
23.85,2.4,-16.05
19.35,6.3,-12.15
16.2,8.7,-10.8
14.7,10.95,-9.3
15.6,15.75,-5.25
19.8,20.7,-2.25
27.15,23.85,-0.9
31.65,24.6,0.15
33.6,26.7,3.6
38.25,29.55,6.6
42.15,29.7,10.5
47.4,29.4,11.55
52.95,29.7,15.15
57.45,26.1,16.8
62.7,22.2,17.85
68.25,16.2,17.85
71.7,9.45,15.9
74.55,0.9,13.95
77.7,-6.75,14.4
77.1,-13.05,13.2
77.1,-16.5,12.75
75.9,-18.3,10.8
74.1,-19.65,7.8
72.9,-18.3,5.7
72.15,-14.1,3.9
70.8,-10.05,2.25
57.75,7.95,-3.15
51,14.1,-4.95
41.1,17.55,-5.7
30.3,17.1,-6.9
19.5,12.9,-8.7
12.75,7.05,-9.9
7.65,-3.75,-10.8
7.65,-13.65,-13.35
9.9,-22.8,-13.35
17.4,-28.65,-15.15
34.05,-15.6,-18.45
32.1,-13.35,-18.45
29.55,-13.65,-17.7
28.8,-15.15,-18.75
29.25,-18.6,-18.45
30.6,-20.1,-18.45
34.5,-21.45,-17.55
36.15,-24,-16.95
37.35,-24.45,-17.4
39,-25.35,-17.25
51.45,-11.4,-13.8
50.25,-7.2,-13.35
50.4,-2.4,-12.15
50.1,1.65,-10.95
49.5,6,-9.3
49.05,9.3,-8.4
47.55,12.75,-8.4
44.25,13.05,-7.35
39.6,14.4,-8.7
35.85,13.65,-8.25
18.75,6.75,-11.85
15.9,4.5,-12.6
14.7,0.75,-11.85
13.5,-2.85,-13.5
12,-7.05,-13.5
12.3,-11.25,-14.7
10.8,-14.7,-14.7
10.5,-16.5,-14.7
10.65,-20.55,-14.1
12.15,-23.55,-14.1
30.9,-40.95,-11.7
36.6,-41.55,-10.8
43.95,-38.55,-9.75
51.45,-33.6,-9.3
58.5,-24.45,-9
60.45,-5.4,-6.3
53.1,11.25,-4.5
33.75,21.15,-3
12.3,17.7,-2.25
-3.3,-0.75,-1.8
2.7,-43.65,-0.45
23.7,-54.9,0
44.85,-52.05,-0.45
60.3,-39.3,0
67.5,-23.1,-0.15
67.65,-7.2,0.6
66.6,3.75,2.1
62.25,15,4.8
55.05,22.8,7.2
46.65,27.45,6.9
38.25,29.85,8.4
31.05,30.15,6.9
23.1,28.8,6.3
15.15,25.2,4.65
9,19.95,2.25
6,16.2,-0.15
5.55,12.15,-2.4
7.5,9.3,-5.25
8.25,7.35,-7.35
10.65,7.5,-9
10.8,6.3,-9.9
12,4.65,-10.65
12.75,-0.15,-12.75
13.05,-7.35,-14.25
12.3,-12.3,-15
12.45,-17.85,-15.6
16.2,-22.5,-15.9
21.6,-29.85,-15.3
24.3,-32.4,-15.6
27.9,-32.25,-15.75
31.8,-30.15,-15.6
34.05,-26.25,-17.4
36,-21.45,-17.85
35.85,-16.8,-18.15
33.3,-13.35,-18.15
28.5,-12.15,-18.15
24.6,-15.45,-18.3
22.35,-17.7,-17.85
22.65,-21.9,-17.55
25.8,-24.45,-17.4
32.1,-25.95,-17.4
39,-23.85,-16.5
44.55,-19.2,-15.75
48.3,-12.75,-15.75
48.6,-5.4,-13.5
46.2,1.05,-13.35
43.05,4.65,-12.75
40.65,7.5,-12.3
39.3,8.55,-12.45
35.85,9.45,-12.6
31.05,9.45,-12.3
26.55,7.95,-11.85
19.95,6.75,-12.6
13.65,3.3,-11.55
6.45,-2.1,-11.4
2.55,-10.65,-9.3
1.35,-21,-9
5.55,-31.65,-9
14.55,-41.4,-8.4
28.5,-46.95,-7.95
42.9,-45,-6.45
56.1,-34.95,-7.05
62.1,-20.1,-5.4
63.6,-4.95,-4.35
59.25,7.95,-1.8
52.35,16.5,-0.45
42.9,21.3,-0.6
34.2,22.65,-0.9
26.4,21.9,-3.45
19.35,19.2,-3
15.15,16.35,-5.4
11.4,12.15,-6.15
8.85,7.95,-7.5
6.15,1.5,-8.7
5.7,-3.9,-10.35
5.55,-8.7,-11.25
6.45,-13.5,-12.75
9.75,-18.9,-13.95
12.45,-22.5,-14.1
16.35,-24.15,-16.05
20.7,-25.2,-16.95
25.35,-25.35,-17.55
29.55,-24.75,-17.7
31.65,-23.4,-17.25
34.05,-22.05,-18.15
34.8,-23.25,-17.7
35.25,-24.6,-17.85
37.5,-25.35,-17.85
40.05,-25.65,-16.5
44.55,-25.35,-15
46.35,-24.15,-15.3
47.7,-22.05,-14.4
49.2,-18.3,-14.1
51.6,-16.2,-13.5
53.55,-11.7,-13.05
54.75,-7.5,-11.55
52.95,-4.2,-11.85
51.15,-0.15,-10.95
49.5,2.25,-11.85
46.2,4.5,-12.3
41.7,9.45,-10.5
40.5,10.5,-10.35
39.75,9.6,-10.95
38.85,10.2,-11.55
35.55,8.7,-11.55
32.1,9.15,-13.05
29.55,6.75,-12.6
26.55,4.5,-13.8
24.3,1.8,-14.4
22.65,0.45,-14.7
8.4,-14.4,-13.8
7.35,-19.05,-13.35
7.2,-23.85,-12.15
9,-29.1,-11.7
10.5,-35.7,-9.9
15.3,-40.95,-9.9
22.5,-44.55,-7.95
31.35,-46.2,-8.7
40.05,-44.85,-8.4
49.35,-39.15,-9.6
51.9,9.3,-7.35
43.65,15.9,-5.7
34.5,19.65,-5.25
24.3,19.05,-5.4
16.35,16.95,-4.8
9.6,12.9,-4.65
3.6,7.95,-3.9
0.15,2.1,-4.5
-3,-3.9,-4.8
-4.95,-9.6,-4.05
2.4,-36.75,-4.5
6.6,-41.55,-4.95
10.65,-44.55,-6.15
15.45,-46.5,-5.4
22.65,-48.3,-6.3
30.3,-48.9,-6.45
38.25,-47.85,-6.6
45.9,-44.55,-6.15
51.9,-38.7,-6.6
57.15,-31.5,-7.35
53.55,4.5,-7.2
47.55,9.6,-8.85
40.05,13.5,-8.85
31.35,13.65,-9.3
26.4,10.5,-10.95
22.35,7.05,-12.15
19.8,1.65,-14.25
15.9,-2.25,-14.85
14.55,-5.85,-15.3
14.7,-9.45,-15.9
16.05,-11.55,-16.8
19.05,-12.75,-18.3
20.55,-15.45,-17.25
20.85,-16.2,-18.6
22.2,-15.9,-18.15
23.85,-16.2,-18.3
25.05,-15.15,-18.45
25.5,-13.35,-17.7
27.3,-13.35,-18.45
27,-10.65,-18.45
26.7,-7.05,-18.3
26.7,-3.6,-17.25
26.25,0.75,-15.6
26.7,3.15,-14.25
26.1,5.85,-14.25
25.5,7.5,-11.85
26.25,10.2,-11.55
26.55,11.4,-10.8
29.55,12.9,-9.3
31.65,15.45,-8.1
33.45,16.95,-7.35
34.05,17.55,-6.15
34.5,18.9,-5.25
33.6,19.35,-4.65
33.75,19.65,-5.25
32.7,18.9,-5.85
31.35,18.3,-6.9
29.4,15.75,-7.35
24.15,15.45,-7.8
20.7,15.9,-7.2
18,15.15,-6.45
17.85,14.25,-7.35
16.8,14.7,-7.05
16.35,14.7,-5.85
14.4,14.85,-5.4
12.3,13.8,-5.55
10.35,12.6,-4.65
6.6,10.65,-4.65
5.85,9.45,-4.65
4.05,7.2,-3.9
2.55,3.3,-6.15
0.9,-2.1,-7.05
-1.05,-10.95,-6.15
-2.55,-17.85,-6.15
-1.05,-25.5,-7.2
3.6,-32.4,-7.2
10.05,-39.45,-7.35
17.1,-42.45,-8.4
26.4,-45.15,-9.15
34.2,-42.45,-10.65
40.5,-37.5,-12.15
46.8,-29.85,-13.5
49.2,-21.3,-13.35
46.35,-10.8,-15.3
40.05,-3.9,-15.3
32.55,1.05,-16.2
22.2,-1.05,-15.15
15.6,-8.85,-15
14.85,-18.45,-15.75
19.2,-26.25,-16.2
26.4,-29.55,-16.05
34.2,-28.05,-17.55
39.6,-21.75,-16.65
42.9,-12.9,-16.65
39.9,-7.2,-17.4
37.5,-2.85,-15.75
32.55,0.3,-16.2
27,0.3,-16.2
22.95,-0.75,-15.6
20.25,-3,-14.85
18.3,-5.1,-15.75
17.55,-8.1,-15.75
15.6,-10.05,-16.05
14.85,-11.25,-16.05
13.8,-13.05,-15.3
12.75,-14.7,-15.3
11.55,-15.45,-14.7
10.05,-15.75,-14.25
9.6,-16.35,-14.85
7.35,-15.15,-13.05
6.15,-14.85,-12.3
5.55,-11.4,-11.55
4.95,-5.85,-11.7
6.75,-0.15,-10.65
9.15,4.5,-9.3
12,9.6,-8.4
15.45,14.1,-6.9
18.3,16.95,-6.3
20.85,18.45,-5.25
22.5,19.8,-5.4
26.7,20.7,-3.75
32.55,22.05,-2.1
38.1,21.3,-3.6
42.9,17.85,-3.9
45.45,14.85,-5.7
48.6,11.25,-8.1
48.45,7.2,-8.25
51,0.3,-10.5
53.85,-3.15,-10.95
53.1,-7.05,-11.7
53.4,-8.85,-12.75
51.45,-8.4,-14.1
51.6,-10.05,-13.95
50.4,-8.55,-13.2
48.6,-6.6,-13.95
46.05,-5.1,-15.3
43.2,-3.3,-15.15
41.55,-0.45,-15.3
39.15,1.5,-14.85
35.85,3.3,-14.4
30.45,4.35,-14.7
24.3,4.5,-14.4
18.3,0.9,-13.95
13.8,-3.6,-13.95
9.6,-9.45,-13.35
9.6,-17.1,-13.35
10.65,-23.25,-14.4
14.55,-29.85,-13.95
18.45,-34.35,-13.8
26.25,-38.55,-12.6
34.2,-37.95,-13.5
43.5,-34.5,-12.75
49.5,-26.7,-12.6
52.2,-17.1,-13.35
51.45,-6,-13.8
45.6,2.4,-12.75
36.45,7.8,-12.75
26.1,7.35,-12.45
17.1,4.65,-12.45
9,-2.1,-12.15
6,-10.8,-12.15
5.55,-20.55,-11.85
8.85,-28.2,-11.85
14.85,-34.5,-12.15
21.75,-37.8,-12.6
27.45,-38.25,-12.75
34.05,-35.85,-13.8
36.9,-33.6,-14.4
39,-33,-14.7
40.35,-31.65,-14.85
43.2,-28.95,-14.4
43.65,-29.7,-14.4
43.05,-29.55,-15.3
41.7,-30.45,-14.4
41.1,-30.9,-14.1
40.5,-33,-14.25
39.3,-33,-15
38.25,-31.8,-15
36.15,-33.6,-14.85
33.3,-33.6,-14.4
21.9,-26.85,-16.5
21.45,-24.45,-17.4
20.25,-22.05,-16.65
19.95,-21,-17.4
20.7,-19.05,-17.7
18.6,-18,-16.8
19.2,-16.8,-16.95
19.35,-14.25,-17.25
19.2,-14.85,-17.4
18,-14.1,-17.4
20.55,-13.05,-17.25
20.25,-13.35,-16.95
19.95,-12.9,-17.7
20.55,-12.75,-17.25
21,-12.6,-17.7
19.8,-10.8,-17.55
19.35,-11.55,-17.55
19.05,-12.3,-16.8
17.4,-12.6,-16.95
15.6,-12.75,-16.5
12.75,-18.9,-15
12.45,-21,-15.15
13.8,-24.15,-14.7
13.05,-25.35,-13.95
13.8,-27.6,-14.25
14.25,-28.05,-14.25
15.45,-28.65,-14.85
15.6,-28.8,-14.25
16.95,-30.15,-14.1
17.55,-32.55,-13.2
17.7,-37.35,-13.05
17.1,-37.95,-12.75
16.05,-37.95,-11.4
14.55,-38.25,-10.35
13.65,-37.8,-10.5
10.8,-37.2,-8.85
7.5,-36.75,-7.8
5.25,-34.5,-7.35
1.95,-31.8,-6.3
-1.05,-28.95,-6.15
-1.65,3.6,-1.2
4.35,12.15,-1.8
11.85,17.85,-1.35
22.2,21.75,-2.4
31.95,23.1,-1.95
40.05,20.4,-2.25
46.95,16.8,-4.65
53.1,9.6,-4.8
56.7,2.4,-7.8
59.55,-6.45,-8.25
58.65,-13.5,-8.85
57.9,-18.45,-9.6
55.5,-23.25,-9.75
52.35,-26.85,-12.15
48.6,-29.85,-12.15
44.55,-29.85,-13.95
41.4,-30.15,-14.85
38.85,-30.45,-15.15
37.2,-28.8,-16.5
35.55,-27,-17.7
34.2,-25.65,-17.25
33.45,-24.9,-17.85
32.55,-22.05,-17.7
31.95,-21.15,-18.3
30.45,-19.95,-18.3
28.5,-18.6,-18.45
27.3,-17.55,-18.45
25.65,-15,-18.3
26.7,-13.5,-18.3
26.4,-12.75,-17.55
26.55,-10.95,-18.75
27,-8.7,-18.15
26.7,-9.3,-17.85
27,-7.95,-17.4
27.3,-7.5,-16.95
28.65,-5.1,-17.55
28.8,-3.75,-16.95
